000000.000|    9716.0000kb|   9716.0000kb added| ALWAYS| Logging started at 2014-01-16T14:29:41.327
000000.001|    9732.0000kb|     16.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.022|    9844.0000kb|    112.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.1.6\deploy".
000000.022|    9860.0000kb|     16.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.022|    9872.0000kb|     12.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.6/solutionmanifest")
000000.022|    9904.0000kb|     32.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.6/configurationmanifest")
000000.022|    9908.0000kb|      4.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_gb/releases/0.0.0.167/releasemanifest")
000000.022|    9964.0000kb|     56.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.0.195/releasemanifest")
000000.603|   15908.0000kb|   5944.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.625|   42792.0000kb|  26884.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects/lol_air_client/releases/0.0.1.67/deploy/preferences/
000000.626|   43204.0000kb|    412.0000kb added| ALWAYS| Global logging level set to   WARN
000000.627|   43272.0000kb|     68.0000kb added| ALWAYS| Build Version: Version 4.1.0.171 (Jan 13 2014/13:04:56) [PUBLIC] <Releases/4.1> ChangeList: 458058
000000.657|   44620.0000kb|   1348.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.1.67/deploy/LolClient.exe" "31.186.224.160 5143 NP5CezSh4mdmMM3pj4ZYUg== <id_removed>"
000000.661|   45236.0000kb|    616.0000kb added| ALWAYS| Started System Init
000000.662|   45436.0000kb|    200.0000kb added| ALWAYS| Maestro Init
000000.669|   46396.0000kb|    960.0000kb added| ALWAYS| Maestro completed init
000000.669|   46416.0000kb|     20.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "ClientZips.txt" because it's not in the manifest.
000000.669|   46424.0000kb|      8.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = r; errno = 2; pFilename = ClientZips.txt; msg = No such file or directory;
000000.669|   46424.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.675|   47780.0000kb|   1356.0000kb added| ALWAYS| StartSession called
000000.675|   47780.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.676|   47884.0000kb|    104.0000kb added| ALWAYS| Waiting until connection...
000001.734|   55148.0000kb|   7264.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit
000001.734|   55148.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz, Intel64 Family 6 Model 60 Stepping 3, 3400 (0 core)
000001.734|   55148.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 3398
000001.734|   55148.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 760 2147483648 9.18.13.3182
000001.734|   55148.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.735|   55180.0000kb|     32.0000kb added| ALWAYS| {"messageType":"hardware_information","message_body":"Hardware Info","operating_system":"Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit","cpu":"GenuineIntel","cpu_processor":"Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz","cpu_identifier":"Intel64 Family 6 Model 60 Stepping 3","cpu_topology":4,"gpu":"NVIDIA GeForce GTX 760","video_memory":"2147483648","driver_version":"9.18.13.3182","physical_memory":8589934592}
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION START-----
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| Operating System: Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| GPU Manufacturer: NVIDIA GeForce GTX 760
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| GPU Memory: 2147483648
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| GPU Driver Version: 9.18.13.3182
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| CPU Brand: GenuineIntel
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| CPU Processor Name: Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| CPU Identifier: Intel64 Family 6 Model 60 Stepping 3
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| CPU Speed: 3400
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| CPU Topology: 4 Core
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.735|   55180.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION END-----
000001.935|   56332.0000kb|   1152.0000kb added| ALWAYS| InitRenderer() enter
000001.936|   56528.0000kb|    196.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00080524) enter
000001.949|   59572.0000kb|   3044.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000002.440|   69240.0000kb|   9668.0000kb added| ALWAYS| Loaded locale en_GB via fontconfig
000002.444|   65960.0000kb|  -3280.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.6/deploy/Data/Menu/IMEConfig.xml" because it's not in the manifest.
000002.444|   65960.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.6/deploy/Data/Menu/IMEConfig.xml; msg = No such file or directory;
000002.445|   65960.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.6/deploy/Data/Menu/IMEConfig.xml
000002.451|   66272.0000kb|    312.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1920, YRes = 1080, BPP = 32,  Flags=256) enter
000002.451|   66272.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000002.858|   88684.0000kb|  22412.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000003.062|   91104.0000kb|   2420.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000003.306|   91988.0000kb|    884.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000004.038|   92948.0000kb|    960.0000kb added| ALWAYS| In Riot::Win::Resize: Resizing the window and retrieving monitor info
000004.038|   92948.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: Initial VideoMode(5a95a00) and resolution (1920 x 1080) 
000004.038|   92948.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: VideoMode(5a95a00) and resolution (960 x 540) 
000004.038|   92952.0000kb|      4.0000kb added| ALWAYS| In Riot::Win::Resize: Resized window to resolution 1920x1080
000004.080|   96376.0000kb|   3424.0000kb added| ALWAYS| Sleeping
000004.180|   96376.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.180|   96392.0000kb|     16.0000kb added| ALWAYS| End processing App Update
000004.180|   96396.0000kb|      4.0000kb added| ALWAYS| Sleeping
000004.280|   96396.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000004.280|   96408.0000kb|     12.0000kb added| ALWAYS| {"messageType":"riot__game_client__connection_info","message_body":"Hard Connect"}
000004.281|   96424.0000kb|     16.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 000000002bd47cc0, PlatformID: EUN1
000004.281|   96424.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000004.281|   96424.0000kb|      0.0000kb added| ALWAYS| Received client ID
000004.282|   96292.0000kb|   -132.0000kb added| ALWAYS| Set focus to app
000004.282|   96296.0000kb|      4.0000kb added| ALWAYS| Input started
