000000.000|   11352.0000kb|  11352.0000kb added| ALWAYS| Logging started at 2014-01-12T01:02:53.138
001854.655| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.656| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.656| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.672| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.672| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.672| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.673| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.673| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.674| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.686| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.686| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.686| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.687| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.687| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.687| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.705| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.705| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.706| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.707| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.707| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.707| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.719| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.719| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.719| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.721| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.721| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.721| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.738| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.738| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.740| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.740| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.740| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.753| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.753| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.754| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.754| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.769| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.770| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.771| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.788| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.789| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.803| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.804| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.822| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.823| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.836| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.837| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.856| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.857| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.869| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.872| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.892| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.893| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.905| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.906| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.919| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.920| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.939| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.940| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.953| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.954| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.970| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.971| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.986| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001854.987| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.003| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.004| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.022| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.023| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.036| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.037| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.053| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.055| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.073| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.074| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.088| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.090| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.104| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.105| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.123| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.125| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.137| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.138| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001855.155| 1383080.0936kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001858.654| 1399492.0968kb|  16412.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0000003b
001870.126| 1355376.0000kb| -44116.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.126| 1355376.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.126| 1355376.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.126| 1355376.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.126| 1355376.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.127| 1355376.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.127| 1355376.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.127| 1355376.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.127| 1355376.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.127| 1355376.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.137| 1358452.0968kb|   3076.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.137| 1358452.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.137| 1358452.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.137| 1358452.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.137| 1358452.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.138| 1358452.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.138| 1358452.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.138| 1358452.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.138| 1358452.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.138| 1358452.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.148| 1358680.0064kb|    228.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.148| 1358680.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.148| 1358680.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.148| 1358680.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.149| 1359100.0032kb|    420.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.149| 1359440.0000kb|    340.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.149| 1359616.0000kb|    176.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.149| 1360372.0968kb|    756.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.149| 1360540.0032kb|    168.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.159| 1358456.0064kb|  -2084.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.159| 1358456.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.159| 1358456.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.159| 1358456.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.160| 1358456.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.160| 1358456.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.160| 1358456.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.160| 1358456.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.175| 1355384.0064kb|  -3072.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.175| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.175| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.175| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.175| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.175| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.175| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.176| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.185| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.185| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.185| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.185| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.186| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.186| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.186| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.186| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.200| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.200| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.200| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.200| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.201| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.201| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.201| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.201| 1355384.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.211| 1355604.0968kb|    220.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.211| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.211| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.211| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.212| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.212| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.212| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.212| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.226| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.226| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.226| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.226| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.227| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.227| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.227| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.227| 1355604.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.237| 1358460.0032kb|   2856.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.237| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.237| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.237| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.238| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.238| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.238| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.238| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.248| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.248| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.248| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.248| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.250| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.250| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.250| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.250| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.250| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.250| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.250| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.260| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.260| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.260| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.260| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.261| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.261| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.261| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.261| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.261| 1358460.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.275| 1358468.0968kb|      8.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.275| 1358468.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.275| 1358468.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.275| 1358468.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.276| 1358468.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.276| 1358468.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.276| 1358468.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.276| 1358468.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.287| 1358744.0064kb|    276.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.287| 1358744.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.287| 1358744.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.288| 1358744.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.289| 1358744.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.289| 1358744.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.289| 1358744.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.289| 1358744.0064kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.303| 1361380.0968kb|   2636.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.304| 1361680.0000kb|    300.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.304| 1361744.0000kb|     64.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.304| 1362172.0032kb|    428.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.305| 1366948.0968kb|   4776.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.305| 1366948.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.305| 1366948.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.305| 1366948.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.318| 1366964.0968kb|     16.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.318| 1366964.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.318| 1366964.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.318| 1366964.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.319| 1366964.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.319| 1366964.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.319| 1366964.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.319| 1366964.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.335| 1378096.0000kb|  11132.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.335| 1378272.0000kb|    176.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.335| 1378428.0032kb|    156.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.335| 1379156.0968kb|    728.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.336| 1383076.0968kb|   3920.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.336| 1383076.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.336| 1383076.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.336| 1383076.0968kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.351| 1383356.0032kb|    280.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.352| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.352| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.352| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.352| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.352| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.352| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.353| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.368| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.368| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.368| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.368| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.369| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.369| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.369| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.369| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.385| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.385| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.385| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.385| 1383356.0032kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.387| 1390404.0968kb|   7048.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.387| 1390680.0064kb|    276.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.387| 1390852.0968kb|    172.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.387| 1391028.0968kb|    176.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.402| 1399488.0000kb|   8460.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.402| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.402| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.402| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.403| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.403| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.403| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.403| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.420| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.420| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.420| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.420| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.421| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.421| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.421| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.421| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.435| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.435| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
001870.435| 1399488.0000kb|      0.0000kb added|   WARN| Attachment asked for a velocity on an object that no longer exists!
