000001.903|   67224.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml; msg = No such file or directory;
000001.903|   67224.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml
000001.908|   67532.0000kb|    308.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1920, YRes = 1080, BPP = 32,  Flags=256) enter
000001.908|   67532.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000002.247|   90012.0000kb|  22480.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000002.407|   92272.0000kb|   2260.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000002.653|   93504.0000kb|   1232.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000003.365|   94356.0000kb|    852.0000kb added| ALWAYS| In Riot::Win::Resize: Resizing the window and retrieving monitor info
000003.365|   94356.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: Initial VideoMode(5d9d6e0) and resolution (1920 x 1080) 
000003.365|   94356.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: VideoMode(5d9d6e0) and resolution (960 x 540) 
000003.365|   94360.0000kb|      4.0000kb added| ALWAYS| In Riot::Win::Resize: Resized window to resolution 1920x1080
000003.397|   97900.0000kb|   3540.0000kb added| ALWAYS| Sleeping
000003.496|   97900.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.496|   97916.0000kb|     16.0000kb added| ALWAYS| End processing App Update
000003.496|   97916.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.596|   97916.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.596|   97916.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.596|   97920.0000kb|      4.0000kb added| ALWAYS| Sleeping
000003.696|   97920.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
