000000.000|    9780.0000kb|   9780.0000kb added| ALWAYS| Logging started at 2014-01-09T16:07:47.415
000000.001|    9796.0000kb|     16.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.003|    9904.0000kb|    108.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.1.3\deploy".
000000.003|    9920.0000kb|     16.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.003|    9932.0000kb|     12.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/solutionmanifest")
000000.003|    9964.0000kb|     32.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/configurationmanifest")
000000.003|    9968.0000kb|      4.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_gb/releases/0.0.0.164/releasemanifest")
000000.004|   10024.0000kb|     56.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.0.193/releasemanifest")
000000.206|   15508.0000kb|   5484.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.225|   42852.0000kb|  27344.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects/lol_air_client/releases/0.0.1.66/deploy/preferences/
000000.226|   43284.0000kb|    432.0000kb added| ALWAYS| Global logging level set to   WARN
000000.227|   43356.0000kb|     72.0000kb added| ALWAYS| Build Version: Version 3.15.0.255 (Dec 13 2013/17:11:08) [PUBLIC] <Releases/3.15> ChangeList: 428866
000000.268|   45976.0000kb|   2620.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.1.66/deploy/LolClient.exe" "31.186.224.41 5197 0HgiudPrd+pMOeSKc9GZzg== <id_removed>"
000000.270|   46164.0000kb|    188.0000kb added| ALWAYS| Started System Init
000000.270|   46316.0000kb|    152.0000kb added| ALWAYS| Maestro Init
000000.277|   47096.0000kb|    780.0000kb added| ALWAYS| Maestro completed init
000000.277|   47112.0000kb|     16.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "ClientZips.txt" because it's not in the manifest.
000000.277|   47124.0000kb|     12.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = r; errno = 2; pFilename = ClientZips.txt; msg = No such file or directory;
000000.277|   47124.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.287|   48672.0000kb|   1548.0000kb added| ALWAYS| StartSession called
000000.287|   48672.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.287|   48784.0000kb|    112.0000kb added| ALWAYS| Waiting until connection...
000001.382|   56684.0000kb|   7900.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit
000001.382|   56684.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz, Intel64 Family 6 Model 60 Stepping 3, 3400 (0 core)
000001.382|   56684.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 3443
000001.382|   56684.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 760 2147483648 9.18.13.3182
000001.382|   56684.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.382|   56736.0000kb|     52.0000kb added| ALWAYS| {"messageType":"hardware_information","message_body":"Hardware Info","operating_system":"Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit","cpu":"GenuineIntel","cpu_processor":"Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz","cpu_identifier":"Intel64 Family 6 Model 60 Stepping 3","cpu_topology":4,"gpu":"NVIDIA GeForce GTX 760","video_memory":"2147483648","driver_version":"9.18.13.3182","physical_memory":8589934592}
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION START-----
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| Operating System: Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| GPU Manufacturer: NVIDIA GeForce GTX 760
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| GPU Memory: 2147483648
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| GPU Driver Version: 9.18.13.3182
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| CPU Brand: GenuineIntel
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| CPU Processor Name: Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| CPU Identifier: Intel64 Family 6 Model 60 Stepping 3
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| CPU Speed: 3400
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| CPU Topology: 4 Core
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.382|   56736.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION END-----
000001.508|   57384.0000kb|    648.0000kb added| ALWAYS| InitRenderer() enter
000001.509|   57584.0000kb|    200.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00200948) enter
000001.516|   60592.0000kb|   3008.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.955|   70220.0000kb|   9628.0000kb added| ALWAYS| Loaded locale en_GB via fontconfig
000001.959|   66936.0000kb|  -3284.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml" because it's not in the manifest.
000001.959|   66936.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml; msg = No such file or directory;
000001.959|   66936.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml
000001.966|   67248.0000kb|    312.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1920, YRes = 1080, BPP = 32,  Flags=256) enter
000001.966|   67248.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000002.308|   89580.0000kb|  22332.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000002.491|   91740.0000kb|   2160.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000002.739|   92884.0000kb|   1144.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000003.476|   93840.0000kb|    956.0000kb added| ALWAYS| In Riot::Win::Resize: Resizing the window and retrieving monitor info
000003.476|   93840.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: Initial VideoMode(5b8d6e0) and resolution (1920 x 1080) 
