000000.000|   10624.0000kb|  10624.0000kb added| ALWAYS| Logging started at 2014-01-12T01:50:54.314
000000.001|   10640.0000kb|     16.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.003|   10752.0000kb|    112.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.1.3\deploy".
000000.003|   10768.0000kb|     16.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.003|   10780.0000kb|     12.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/solutionmanifest")
000000.004|   10812.0000kb|     32.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/configurationmanifest")
000000.004|   10816.0000kb|      4.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_gb/releases/0.0.0.164/releasemanifest")
000000.004|   10872.0000kb|     56.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.0.193/releasemanifest")
000000.198|   16356.0000kb|   5484.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.216|   43728.0000kb|  27372.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects/lol_air_client/releases/0.0.1.66/deploy/preferences/
000000.217|   44160.0000kb|    432.0000kb added| ALWAYS| Global logging level set to   WARN
000000.217|   44228.0000kb|     68.0000kb added| ALWAYS| Build Version: Version 3.15.0.255 (Dec 13 2013/17:11:08) [PUBLIC] <Releases/3.15> ChangeList: 428866
000000.267|   46688.0000kb|   2460.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.1.66/deploy/LolClient.exe" "31.186.226.113 5111 qaSFAsH65sTXeUcGCAFrtw== <id_removed>"
000000.269|   46872.0000kb|    184.0000kb added| ALWAYS| Started System Init
000000.269|   47024.0000kb|    152.0000kb added| ALWAYS| Maestro Init
000000.272|   47380.0000kb|    356.0000kb added| ALWAYS| Maestro completed init
000000.272|   47396.0000kb|     16.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "ClientZips.txt" because it's not in the manifest.
000000.273|   47408.0000kb|     12.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = r; errno = 2; pFilename = ClientZips.txt; msg = No such file or directory;
000000.273|   47408.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.284|   49000.0000kb|   1592.0000kb added| ALWAYS| StartSession called
000000.284|   49000.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.285|   49240.0000kb|    240.0000kb added| ALWAYS| Waiting until connection...
000001.394|   57572.0000kb|   8332.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit
000001.394|   57572.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz, Intel64 Family 6 Model 60 Stepping 3, 3400 (0 core)
000001.394|   57572.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 3501
000001.394|   57572.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 760 2147483648 9.18.13.3182
000001.394|   57572.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.394|   57624.0000kb|     52.0000kb added| ALWAYS| {"messageType":"hardware_information","message_body":"Hardware Info","operating_system":"Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit","cpu":"GenuineIntel","cpu_processor":"Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz","cpu_identifier":"Intel64 Family 6 Model 60 Stepping 3","cpu_topology":4,"gpu":"NVIDIA GeForce GTX 760","video_memory":"2147483648","driver_version":"9.18.13.3182","physical_memory":8589934592}
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION START-----
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| Operating System: Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| GPU Manufacturer: NVIDIA GeForce GTX 760
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| GPU Memory: 2147483648
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| GPU Driver Version: 9.18.13.3182
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| CPU Brand: GenuineIntel
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| CPU Processor Name: Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| CPU Identifier: Intel64 Family 6 Model 60 Stepping 3
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| CPU Speed: 3400
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| CPU Topology: 4 Core
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.394|   57624.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION END-----
000001.498|   58096.0000kb|    472.0000kb added| ALWAYS| InitRenderer() enter
000001.498|   58296.0000kb|    200.0000kb added| ALWAYS| r3dRenderLayer::Init(0x0004056e) enter
000001.505|   61352.0000kb|   3056.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.950|   70692.0000kb|   9340.0000kb added| ALWAYS| Loaded locale en_GB via fontconfig
000001.954|   67416.0000kb|  -3276.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml" because it's not in the manifest.
000001.954|   67416.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml; msg = No such file or directory;
000001.954|   67416.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml
000001.961|   67716.0000kb|    300.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1920, YRes = 1080, BPP = 32,  Flags=256) enter
000001.961|   67716.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000002.349|   90140.0000kb|  22424.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000002.515|   92452.0000kb|   2312.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000002.760|   93628.0000kb|   1176.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000003.476|   94452.0000kb|    824.0000kb added| ALWAYS| In Riot::Win::Resize: Resizing the window and retrieving monitor info
000003.476|   94452.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: Initial VideoMode(615d6e0) and resolution (1920 x 1080) 
000003.476|   94452.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: VideoMode(615d6e0) and resolution (960 x 540) 
000003.476|   94456.0000kb|      4.0000kb added| ALWAYS| In Riot::Win::Resize: Resized window to resolution 1920x1080
000003.517|   97976.0000kb|   3520.0000kb added| ALWAYS| Sleeping
000003.617|   97976.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.617|   97992.0000kb|     16.0000kb added| ALWAYS| End processing App Update
000003.617|   97992.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.717|   97992.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.717|   97992.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.717|   97996.0000kb|      4.0000kb added| ALWAYS| Sleeping
000003.817|   97996.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.817|   98012.0000kb|     16.0000kb added| ALWAYS| {"messageType":"riot__game_client__connection_info","message_body":"Hard Connect"}
000003.817|   98028.0000kb|     16.0000kb added| ALWAYS| Receiving PKT_World_SendGameNumber, GameID: 000000002ba8d504, PlatformID: EUN1
000003.817|   98028.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.817|   98028.0000kb|      0.0000kb added| ALWAYS| Received client ID
000003.817|   97896.0000kb|   -132.0000kb added| ALWAYS| Set focus to app
000003.817|   97900.0000kb|      4.0000kb added| ALWAYS| Input started
000003.820|   97940.0000kb|     40.0000kb added|   WARN| Duplicate key/value pair ([evtToggleQC, [z]] in DATA/CFG/defaults/Input.ini
000003.847|   97836.0000kb|   -104.0000kb added| ALWAYS| Query Status Req started
000004.000|   97916.0000kb|     80.0000kb added| ALWAYS| Query Status Req ended
000004.000|   97916.0000kb|      0.0000kb added| ALWAYS| Waiting for server response...
000004.200|   97924.0000kb|      8.0000kb added| ALWAYS| Receiving PKT_SynchVersionS2C_s, Server :Version 3.15.0.255 [PUBLIC]
000004.201|   97952.0000kb|     28.0000kb added| ALWAYS| netUID: 5 defaultname
000004.202|   97952.0000kb|      0.0000kb added| ALWAYS| Adding level zip file: Map1.zip
000004.223|   97960.0000kb|      8.0000kb added| ALWAYS| PlayGame Started
000004.225|   98264.0000kb|    304.0000kb added| ALWAYS| Performing WSAStartup
000004.643|  104820.0000kb|   6556.0000kb added| ALWAYS| Performing WSACleanup
000004.999|  130588.0000kb|  25768.0000kb added| ALWAYS| PlayGame Entered
000004.999|  130592.0000kb|      4.0000kb added| ALWAYS| CurRenderPipeline
000005.005|  130716.0000kb|    124.0000kb added| ALWAYS| CreateParticleSystemManager
000005.369|  131432.0000kb|    716.0000kb added| ALWAYS| CreateAudioManager: Create audio manager FMOD.
000007.128|  141048.0000kb|   9616.0000kb added| ALWAYS| FMOD: Attempting to load localized audio for en_GB
000007.128|  141048.0000kb|      0.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "Data\Sounds\FMOD\en_GB/LoL_Audio_en_GB.fev" because it's not in the manifest.
000007.128|  141048.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = Data\Sounds\FMOD\en_GB/LoL_Audio_en_GB.fev; msg = No such file or directory;
000007.128|  141048.0000kb|      0.0000kb added|  ERROR| MyFMODFileOpenCallback: Failed to open Data\Sounds\FMOD\en_GB/LoL_Audio_en_GB.fev
000007.128|  141048.0000kb|      0.0000kb added|  ERROR| Manager::LoadEventFile(); attempting to load en_GB/LoL_Audio_en_GB.fev.  FMOD 23, File not found. 
000007.128|  141048.0000kb|      0.0000kb added|   WARN| AudioManager::LoadEventFile: Failed to load event file: en_GB/LoL_Audio_en_GB.fev
000007.128|  141048.0000kb|      0.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "Data\Sounds\FMOD\LoL_Audio_en_GB.fev" because it's not in the manifest.
000007.128|  141048.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = Data\Sounds\FMOD\LoL_Audio_en_GB.fev; msg = No such file or directory;
000007.128|  141048.0000kb|      0.0000kb added|  ERROR| MyFMODFileOpenCallback: Failed to open Data\Sounds\FMOD\LoL_Audio_en_GB.fev
000007.128|  141048.0000kb|      0.0000kb added|  ERROR| Manager::LoadEventFile(); attempting to load LoL_Audio_en_GB.fev.  FMOD 23, File not found. 
000007.128|  141048.0000kb|      0.0000kb added|   WARN| AudioManager::LoadEventFile: Failed to load event file: LoL_Audio_en_GB.fev
000007.128|  141048.0000kb|      0.0000kb added|  ERROR| FMOD: Failed to load localized audio [LoL_Audio_en_GB.fev] from either locale-specific directory (en_GB/LoL_Audio_en_GB.fev) or general audio directory.
000007.128|  141048.0000kb|      0.0000kb added|   WARN| Audio::Load(): Failed to load desired language locale: LoL_Audio_en_GB.fev
000008.050|  144944.0000kb|   3896.0000kb added| ALWAYS| Audio::Load(): Successfully loaded default fail-safe language locale: LoL_Audio_en_US.fev
000008.728|  260788.0000kb| 115844.0000kb added|   WARN| r3dTexture EX:  - not found. Dummy texture created.
000011.024|  329788.0000kb|  69000.0000kb added| ALWAYS| GameWorld.Update()
000011.024|  329788.0000kb|      0.0000kb added| ALWAYS| Begin Game Object Update
000011.371|  348216.0000kb|  18428.0000kb added| ALWAYS| End Game Object Update
000011.503|  352396.0000kb|   4180.0000kb added| ALWAYS| PreloadGlobalEffects()
000011.503|  352396.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalEffects
000011.956|  393032.0000kb|  40636.0000kb added| ALWAYS| PreloadGlobalEffects Finished
000011.956|  393032.0000kb|      0.0000kb added| ALWAYS| PreloadGlobalBuffAssets()
000012.046|  396268.0000kb|   3236.0000kb added| ALWAYS| Preload Announcements
000012.245|  410952.0000kb|  14684.0000kb added| ALWAYS| ObjectManager_RegisterNetworkWorld()
000012.247|  410984.0000kb|     32.0000kb added| ALWAYS| FogOfWar::Init()
000012.253|  411152.0000kb|    168.0000kb added| ALWAYS| Gamma::CreateIAPI()
000012.256|  411184.0000kb|     32.0000kb added| ALWAYS| SimulationClock->Init()
000012.517|  453732.0000kb|  42548.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "Data/Menu_SC4/-nolink.dds" because it's not in the manifest.
000012.517|  453732.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = Data/Menu_SC4/-nolink.dds; msg = No such file or directory;
000012.517|  453732.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :Data/Menu_SC4/-nolink.dds
000012.518|  453732.0000kb|      0.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "Data/Menu_SC4/-nolink1.dds" because it's not in the manifest.
000012.518|  453732.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = Data/Menu_SC4/-nolink1.dds; msg = No such file or directory;
000012.518|  453732.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :Data/Menu_SC4/-nolink1.dds
