000000.000|    9760.0000kb|   9760.0000kb added| ALWAYS| Logging started at 2014-01-09T17:30:29.003
000000.001|    9776.0000kb|     16.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.002|    9884.0000kb|    108.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.1.3\deploy".
000000.002|    9900.0000kb|     16.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.002|    9912.0000kb|     12.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/solutionmanifest")
000000.002|    9944.0000kb|     32.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/configurationmanifest")
000000.002|    9948.0000kb|      4.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_gb/releases/0.0.0.164/releasemanifest")
000000.003|   10004.0000kb|     56.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.0.193/releasemanifest")
000000.197|   15488.0000kb|   5484.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.215|   42852.0000kb|  27364.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects/lol_air_client/releases/0.0.1.66/deploy/preferences/
000000.217|   43288.0000kb|    436.0000kb added| ALWAYS| Global logging level set to   WARN
000000.218|   43376.0000kb|     88.0000kb added| ALWAYS| Build Version: Version 3.15.0.255 (Dec 13 2013/17:11:08) [PUBLIC] <Releases/3.15> ChangeList: 428866
000000.281|   44884.0000kb|   1508.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.1.66/deploy/LolClient.exe" "31.186.224.49 5140 WtOoR9c5BvbncQImwUFSXA== <id_removed>"
000000.282|   44916.0000kb|     32.0000kb added| ALWAYS| Started System Init
000000.289|   45068.0000kb|    152.0000kb added| ALWAYS| Maestro Init
000000.315|   46432.0000kb|   1364.0000kb added| ALWAYS| Maestro completed init
000000.315|   46448.0000kb|     16.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "ClientZips.txt" because it's not in the manifest.
000000.316|   46460.0000kb|     12.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = r; errno = 2; pFilename = ClientZips.txt; msg = No such file or directory;
000000.316|   46460.0000kb|      0.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.324|   47768.0000kb|   1308.0000kb added| ALWAYS| StartSession called
000000.324|   47776.0000kb|      8.0000kb added| ALWAYS| Started Init event arguments
000000.325|   48056.0000kb|    280.0000kb added| ALWAYS| Waiting until connection...
000001.419|   56212.0000kb|   8156.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit
000001.419|   56212.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz, Intel64 Family 6 Model 60 Stepping 3, 3400 (0 core)
000001.419|   56212.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 3377
000001.419|   56212.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 760 2147483648 9.18.13.3182
000001.419|   56212.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.420|   56264.0000kb|     52.0000kb added| ALWAYS| {"messageType":"hardware_information","message_body":"Hardware Info","operating_system":"Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit","cpu":"GenuineIntel","cpu_processor":"Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz","cpu_identifier":"Intel64 Family 6 Model 60 Stepping 3","cpu_topology":4,"gpu":"NVIDIA GeForce GTX 760","video_memory":"2147483648","driver_version":"9.18.13.3182","physical_memory":8589934592}
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION START-----
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| Operating System: Microsoft Windows 7 Ultimate Edition Service Pack 1 (build 7601), 64-bit
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| GPU Manufacturer: NVIDIA GeForce GTX 760
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| GPU Memory: 2147483648
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| GPU Driver Version: 9.18.13.3182
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| CPU Brand: GenuineIntel
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| CPU Processor Name: Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| CPU Identifier: Intel64 Family 6 Model 60 Stepping 3
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| CPU Speed: 3400
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| CPU Topology: 4 Core
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.420|   56264.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION END-----
000001.522|   56680.0000kb|    416.0000kb added| ALWAYS| InitRenderer() enter
000001.522|   56880.0000kb|    200.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00160860) enter
000001.529|   59936.0000kb|   3056.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000001.963|   69348.0000kb|   9412.0000kb added| ALWAYS| Loaded locale en_GB via fontconfig
000001.967|   66076.0000kb|  -3272.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml" because it's not in the manifest.
000001.967|   66076.0000kb|      0.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = rb; errno = 2; pFilename = C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml; msg = No such file or directory;
000001.967|   66076.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml
000001.974|   66432.0000kb|    356.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1920, YRes = 1080, BPP = 32,  Flags=256) enter
000001.974|   66432.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000002.318|   89004.0000kb|  22572.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000002.483|   91388.0000kb|   2384.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000002.722|   92420.0000kb|   1032.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000003.423|   93344.0000kb|    924.0000kb added| ALWAYS| In Riot::Win::Resize: Resizing the window and retrieving monitor info
000003.423|   93344.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: Initial VideoMode(5c5d6e0) and resolution (1920 x 1080) 
000003.423|   93344.0000kb|      0.0000kb added| ALWAYS| In Riot::Win::Resize: VideoMode(5c5d6e0) and resolution (960 x 540) 
000003.423|   93348.0000kb|      4.0000kb added| ALWAYS| In Riot::Win::Resize: Resized window to resolution 1920x1080
000003.458|   96864.0000kb|   3516.0000kb added| ALWAYS| Sleeping
000003.557|   96864.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.558|   96880.0000kb|     16.0000kb added| ALWAYS| End processing App Update
000003.558|   96880.0000kb|      0.0000kb added| ALWAYS| Sleeping
000003.657|   96880.0000kb|      0.0000kb added| ALWAYS| Start processing App Update
000003.658|   96896.0000kb|     16.0000kb added| ALWAYS| {"messageType":"riot__game_client__connection_info","message_body":"Hard Connect"}
000003.658|   96896.0000kb|      0.0000kb added| ALWAYS| End processing App Update
000003.658|   96896.0000kb|      0.0000kb added| ALWAYS| Received client ID
000003.659|   96764.0000kb|   -132.0000kb added| ALWAYS| Set focus to app
000003.659|   96772.0000kb|      8.0000kb added| ALWAYS| Input started
000003.667|   96696.0000kb|    -76.0000kb added|   WARN| Duplicate key/value pair ([evtToggleQC, [z]] in DATA/CFG/defaults/Input.ini
000003.714|   96724.0000kb|     28.0000kb added| ALWAYS| Query Status Req started
